Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PhotoAmt,description_wordcount
1,2,307,218,2,1,7,0,1,2,1,1,2,2,1,0,41401,3635,0,3.0,7
1,36,307,0,1,2,5,0,3,1,1,1,1,1,1,0,41401,2257,0,3.0,336
1,6,307,0,2,2,0,0,2,2,1,1,2,1,1,250,41327,692,0,2.0,1
1,2,307,307,3,1,2,7,1,1,2,1,2,1,3,0,41326,3256,0,7.0,65
2,6,265,0,1,1,7,0,2,2,2,1,2,1,1,0,41401,5510,0,9.0,57
2,3,266,0,1,4,7,0,2,2,2,1,2,1,2,0,41401,1709,0,4.0,3
2,2,265,0,3,1,2,4,1,1,2,1,2,1,3,0,41401,306,0,4.0,19
1,4,307,0,2,1,2,5,2,1,2,2,2,1,1,0,41327,2835,0,2.0,36
1,1,307,0,2,2,3,0,2,1,1,1,2,1,1,50,41330,1962,0,2.0,146
1,1,307,307,2,1,4,0,2,1,2,2,2,1,2,0,41330,4624,0,1.0,31
1,4,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41401,5303,0,2.0,53
1,2,307,0,3,1,2,7,2,1,2,2,2,1,7,0,41327,2835,0,15.0,13
1,24,207,0,1,2,3,0,1,3,1,1,2,1,1,0,41327,692,0,1.0,1
1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,4513,0,3.0,13
2,4,299,0,2,1,2,0,1,1,1,1,2,1,1,0,41327,692,0,1.0,38
1,4,31,307,2,1,7,0,2,2,1,1,1,1,1,0,41326,3482,0,16.0,75
2,2,266,264,3,1,3,5,1,1,1,1,2,1,5,0,41401,1792,0,4.0,68
2,3,299,266,2,1,7,0,1,1,1,1,2,1,1,0,41401,1983,0,5.0,38
2,2,266,268,2,1,7,0,1,1,2,1,2,1,1,0,41326,387,0,4.0,18
2,60,264,0,1,4,5,0,3,3,1,1,1,2,1,0,41326,264,0,5.0,97
2,2,265,266,2,3,4,0,1,1,2,1,2,1,1,0,41326,1809,0,4.0,11
1,14,205,0,2,2,7,0,1,2,1,1,2,1,1,200,41327,3735,0,4.0,50
2,5,265,0,2,1,6,7,2,2,2,2,2,1,1,0,41324,4448,0,2.0,84
1,4,307,0,2,1,2,5,2,2,1,1,2,1,1,0,41326,3218,0,6.0,138
2,2,266,0,3,2,4,5,1,1,2,1,2,1,2,24,41327,2730,0,9.0,53
1,1,307,119,2,1,6,0,2,2,2,2,2,1,1,0,41330,1962,0,2.0,5
2,3,265,0,1,7,0,0,2,2,3,1,2,1,1,100,41401,4765,0,2.0,12
2,5,266,0,2,6,7,0,1,1,1,1,2,1,1,0,41401,4682,0,5.0,12
2,4,266,0,2,5,6,7,2,1,2,2,2,1,1,0,41401,911,0,1.0,30
1,2,307,0,3,1,5,7,2,1,2,2,2,1,6,0,41326,3736,0,6.0,32
1,6,307,0,1,5,0,0,3,2,3,3,3,2,1,0,41401,3214,0,2.0,172
1,3,307,0,3,2,5,7,2,1,2,2,2,1,7,0,41326,4231,0,0.0,6
1,1,307,173,2,5,7,0,2,1,2,2,2,1,1,0,41401,663,0,1.0,51
2,7,266,0,2,6,7,0,2,1,1,1,1,1,1,0,41327,3499,0,4.0,70
2,2,265,266,2,1,2,7,2,2,2,2,2,1,2,0,41326,1046,0,23.0,12
1,36,307,0,2,2,0,0,2,2,1,1,1,1,1,0,41330,599,0,4.0,14
2,2,266,0,2,3,7,0,2,1,1,1,3,1,1,0,41336,751,0,4.0,57
2,1,266,283,1,3,4,7,2,1,2,1,2,1,2,0,41401,4329,0,4.0,56
2,1,266,292,2,5,6,0,2,2,2,2,2,1,1,50,41401,992,0,3.0,34
2,1,266,0,2,1,4,0,2,1,2,2,2,1,1,0,41401,2453,0,1.0,5
2,12,266,0,1,5,6,7,2,1,2,1,2,1,1,0,41327,3499,0,1.0,37
1,7,206,0,2,2,0,0,2,2,1,1,2,1,1,500,41401,958,0,3.0,3
1,36,75,0,1,1,0,0,1,1,3,3,2,1,1,0,41401,3234,0,1.0,51
2,4,266,0,1,5,6,7,2,1,2,1,2,1,2,0,41327,3499,1,9.0,63
2,3,266,0,2,6,7,0,1,1,1,1,2,1,1,0,41401,4214,0,4.0,200
2,1,266,0,2,1,7,0,2,1,1,1,2,1,1,50,41401,1311,0,15.0,160
1,2,307,0,1,1,2,0,2,1,2,1,2,2,1,150,41326,3482,0,1.0,119
2,8,266,0,1,5,0,0,2,1,2,1,1,1,1,0,41401,3522,0,13.0,122
1,2,307,307,2,1,0,0,2,2,2,2,2,1,1,0,41326,1359,0,9.0,45
2,7,266,0,3,1,3,6,2,2,2,1,1,1,2,100,41326,5117,0,5.0,56
1,2,307,0,3,1,2,4,1,1,2,2,2,1,6,0,41326,3256,0,10.0,49
2,1,265,0,2,1,3,7,2,2,2,1,2,1,1,0,41326,4467,0,1.0,58
1,12,307,0,2,2,0,0,2,2,3,3,3,1,1,0,41326,2217,0,2.0,15
2,30,283,0,2,5,6,7,2,2,2,2,1,1,1,0,41326,22,0,4.0,86
2,30,266,0,1,5,0,0,2,1,2,1,2,1,1,0,41326,5551,0,1.0,4
1,12,109,307,2,2,0,0,2,2,1,1,1,1,1,0,41332,3012,0,6.0,16
2,4,266,0,2,1,2,6,1,1,1,1,1,1,1,0,41336,751,0,4.0,65
1,12,152,0,2,2,0,0,1,1,3,3,3,1,1,0,41326,2217,0,2.0,5
1,2,307,0,1,1,2,7,2,1,2,2,2,1,2,0,41327,2835,0,1.0,7
1,12,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,1793,0,2.0,11
2,2,266,0,1,1,2,7,1,1,2,2,2,1,1,0,41401,5496,0,3.0,69
2,1,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41327,2835,0,3.0,48
2,3,266,266,3,1,6,7,2,1,3,3,3,1,11,0,41326,4638,0,5.0,53
2,24,264,264,3,6,0,0,2,3,3,3,3,1,5,0,41327,1122,0,0.0,3
2,1,266,0,2,1,7,0,2,1,1,1,2,1,1,50,41401,1311,0,15.0,160
1,1,307,173,1,1,3,0,3,1,2,1,2,1,1,0,41401,2257,0,1.0,38
1,3,307,0,2,1,2,7,2,1,1,1,2,1,3,50,41401,1478,0,5.0,17
1,3,141,307,1,1,0,0,3,1,3,3,2,1,1,0,41401,4323,1,5.0,129
1,1,307,0,1,1,7,0,2,1,2,2,2,1,1,0,41326,3440,0,1.0,1
1,2,307,0,2,1,2,0,3,1,1,1,2,1,1,0,41330,1962,0,5.0,28
1,12,128,218,1,1,2,0,1,2,1,1,2,1,1,0,41327,2835,0,3.0,109
2,12,265,265,1,1,2,5,2,2,1,2,2,1,2,0,41401,3538,0,1.0,1
1,1,307,0,1,2,3,0,2,1,1,1,2,1,1,50,41330,1962,0,1.0,146
2,1,265,266,2,1,6,7,2,1,2,2,2,1,1,0,41326,2742,0,5.0,65
2,2,266,0,2,1,2,7,2,1,2,2,2,1,2,0,41326,937,0,3.0,57
1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,5451,0,1.0,18
2,31,266,0,2,1,6,7,2,1,1,1,1,1,1,0,41401,5275,0,4.0,68
1,1,307,0,2,1,2,0,2,1,2,2,2,1,3,0,41326,5116,0,1.0,78
2,8,266,266,1,2,6,7,1,1,1,1,2,1,2,0,41326,1057,0,2.0,97
2,1,265,0,1,1,7,0,1,2,1,1,2,2,1,0,41401,2103,0,2.0,174
2,10,266,0,1,6,7,0,2,1,3,1,3,1,1,0,41327,2446,0,2.0,20
2,2,264,0,1,6,7,0,1,3,3,3,3,1,1,0,41401,3266,0,5.0,112
2,2,265,0,3,4,7,0,1,2,2,2,2,1,4,0,41401,1709,0,8.0,21
1,5,307,307,2,1,2,0,2,1,1,1,2,1,1,0,41401,2765,0,5.0,286
2,1,266,265,3,5,7,0,1,1,2,2,2,1,5,0,41401,672,0,3.0,36
1,1,307,0,3,1,0,0,1,1,2,2,2,1,4,0,41401,3514,0,1.0,12
2,2,266,0,2,2,5,0,2,1,2,1,2,1,1,0,41401,2263,0,5.0,111
1,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41330,879,1,1.0,39
2,3,265,266,2,1,7,0,2,2,2,2,2,1,1,0,41326,1046,0,5.0,15
1,5,307,307,2,1,2,0,2,1,1,1,2,1,1,0,41401,2765,0,5.0,286
2,2,266,0,3,2,6,7,2,1,2,2,2,1,2,0,41401,305,0,5.0,70
2,3,292,299,1,2,5,7,1,1,1,1,2,1,1,0,41326,1655,0,3.0,38
1,10,178,0,1,7,0,0,1,3,1,1,1,1,1,500,41401,4592,0,3.0,14
2,8,303,0,2,1,4,7,2,2,3,3,1,2,1,0,41401,1086,0,3.0,217
1,1,307,0,2,1,2,7,2,1,2,1,2,1,1,0,41401,834,0,3.0,45
1,2,307,0,3,1,2,7,2,1,2,2,2,1,3,0,41401,1070,0,3.0,28
1,4,307,0,2,2,7,0,2,2,2,1,2,1,1,0,41326,4103,0,1.0,18
2,1,265,266,2,1,3,7,1,2,2,1,2,1,1,50,41326,1530,0,5.0,109
2,11,266,266,1,1,7,0,2,1,2,1,2,1,1,50,41326,3042,0,1.0,65
2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,3522,0,5.0,47
1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,3964,0,9.0,84
1,2,307,0,2,1,2,7,1,1,1,1,2,1,1,0,41326,1816,0,3.0,115
2,3,266,0,3,1,0,0,2,1,2,1,2,1,2,0,41327,3499,0,2.0,60
2,5,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41401,3522,0,18.0,234
1,2,307,0,2,6,0,0,2,2,2,2,2,1,1,0,41326,13,0,5.0,15
2,24,292,265,3,2,6,7,2,2,1,1,1,1,2,0,41401,3393,0,5.0,51
1,11,152,307,1,2,4,0,1,1,3,3,3,1,1,0,41336,5555,0,5.0,120
1,3,141,307,2,7,0,0,2,1,1,1,3,1,1,0,41327,692,0,1.0,40
2,2,266,0,2,6,0,0,1,1,2,1,2,1,1,0,41326,944,0,4.0,26
1,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41401,1311,0,1.0,222
1,24,307,0,2,2,0,0,3,1,1,1,2,1,1,0,41324,994,0,1.0,13
2,1,265,0,3,1,7,0,2,2,2,2,2,1,2,0,41326,1459,0,5.0,60
1,1,307,307,2,1,2,5,2,1,2,2,2,1,3,0,41330,1134,0,11.0,44
2,5,265,288,2,5,7,0,2,2,1,1,2,1,1,200,41401,2087,0,4.0,58
2,0,266,0,3,1,3,4,2,1,2,2,2,1,4,0,41326,2047,0,6.0,93
1,3,128,307,2,1,4,7,2,1,2,2,2,1,4,0,41326,1668,0,4.0,3
1,3,307,0,1,5,0,0,2,1,1,1,2,1,1,0,41326,3928,0,4.0,59
2,12,285,0,2,2,0,0,2,2,2,2,2,1,1,0,41401,1741,0,1.0,25
1,2,179,0,1,2,0,0,2,2,1,1,2,1,1,0,41401,2484,0,1.0,6
1,2,307,0,1,1,2,7,2,1,1,1,2,1,1,0,41326,3928,0,1.0,11
1,2,307,0,1,1,3,0,2,2,1,1,2,1,1,0,41401,2257,0,3.0,71
2,3,266,0,2,2,7,0,1,1,2,1,2,1,1,0,41326,2339,0,7.0,14
1,3,76,307,2,1,2,7,2,3,1,1,2,1,2,0,41327,3674,0,5.0,28
1,3,307,0,2,1,2,0,2,1,1,1,3,1,1,0,41327,692,0,1.0,45
1,4,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,1454,0,0.0,28
1,2,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41327,692,0,1.0,44
2,1,265,0,2,1,7,0,2,2,2,2,2,1,1,50,41326,167,0,1.0,52
2,3,266,0,1,2,7,0,1,1,1,1,1,1,1,0,41326,2469,0,1.0,10
2,1,266,0,2,7,0,0,1,1,2,2,2,1,1,0,41401,1358,0,3.0,33
2,13,266,0,2,3,4,0,1,1,1,1,2,1,1,0,41401,2250,0,3.0,3
1,12,307,0,2,1,2,5,2,1,1,1,1,1,1,0,41327,2835,0,1.0,29
2,18,266,0,3,7,0,0,2,1,2,2,2,1,5,0,41335,5394,0,1.0,35
1,12,307,0,1,1,2,0,3,1,1,1,2,1,1,0,41326,3490,0,2.0,35
2,5,266,0,2,2,0,0,1,1,2,2,2,1,1,0,41327,4631,0,1.0,22
2,4,266,0,3,5,6,7,2,1,2,1,1,1,3,0,41327,3499,0,2.0,46
1,2,307,0,1,2,0,0,2,1,3,1,2,1,1,0,41326,3928,0,4.0,28
1,12,224,0,2,2,0,0,1,1,1,1,1,1,1,0,41326,1954,0,3.0,61
2,4,266,0,2,1,3,7,2,1,3,1,2,1,1,0,41326,3118,0,2.0,6
2,4,265,265,3,2,6,7,1,2,2,2,2,1,2,0,41326,148,0,2.0,9
2,5,266,0,2,1,4,7,1,1,1,1,1,1,1,0,41401,5425,0,7.0,47
1,36,307,0,1,1,2,3,2,2,1,1,1,2,1,0,41401,149,0,1.0,59
2,26,299,250,2,1,0,0,1,1,1,1,1,1,1,0,41326,4491,0,5.0,97
2,7,299,265,1,1,6,0,2,2,3,3,3,1,1,0,41326,1093,0,4.0,79
2,3,266,0,1,1,7,0,2,1,1,1,2,1,3,0,41401,4335,0,1.0,3
2,5,306,0,2,1,7,0,2,1,1,1,1,1,1,0,41401,1311,0,3.0,87
1,2,307,307,2,1,2,0,2,1,2,1,2,1,2,0,41326,2534,2,7.0,25
2,48,264,264,1,5,0,0,3,3,3,3,1,2,1,0,41326,2659,0,7.0,88
1,24,141,0,1,5,0,0,3,1,1,1,1,1,1,0,41330,1962,0,4.0,4
2,2,265,266,2,1,7,0,2,2,2,2,2,1,1,0,41326,1046,0,15.0,15
1,1,307,0,3,1,7,0,2,1,3,3,2,1,4,0,41326,2409,0,3.0,57
1,1,307,0,2,1,7,0,2,1,3,3,2,1,1,0,41326,2409,0,2.0,37
2,12,266,0,1,3,0,0,3,1,1,1,2,1,1,0,41401,2250,0,2.0,13
1,22,205,218,1,1,7,0,2,3,1,1,1,1,1,150,41401,1478,0,3.0,16
1,5,307,0,2,1,2,4,2,2,2,1,2,1,2,0,41326,1002,0,4.0,8
1,18,189,76,1,1,2,7,2,1,1,1,2,1,1,0,41401,5196,0,5.0,88
1,1,307,0,3,1,2,7,1,2,2,2,2,1,5,0,41401,3306,0,6.0,43
1,17,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41401,5250,0,4.0,129
2,8,288,276,2,2,5,7,2,3,2,2,2,1,1,0,41326,3968,0,4.0,41
1,60,207,0,2,5,0,0,1,3,3,3,1,2,1,0,41401,1878,0,2.0,9
1,4,307,307,3,2,0,0,2,1,2,1,2,1,3,0,41327,1204,0,3.0,105
1,36,307,0,1,2,5,0,3,2,1,1,1,1,2,0,41326,1014,0,7.0,87
1,1,307,0,1,2,3,5,2,2,2,2,2,1,1,0,41401,2932,0,1.0,28
1,4,307,0,2,1,2,5,2,2,1,1,2,1,1,0,41326,3218,0,6.0,138
2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,50,41401,1311,0,4.0,137
1,2,307,0,2,1,2,7,2,2,2,2,2,1,1,0,41324,4512,0,4.0,124
1,8,307,0,1,1,7,0,2,2,3,1,3,1,1,0,41326,2423,0,3.0,134
1,60,111,189,1,1,2,5,3,1,1,1,2,1,1,0,41327,2835,0,0.0,32
1,12,109,307,2,2,0,0,2,2,1,1,1,1,1,0,41332,3012,0,6.0,16
1,96,72,178,2,2,7,0,1,2,3,3,3,1,1,0,41327,2835,0,1.0,45
1,60,195,0,2,1,0,0,1,1,3,3,3,1,1,25,41326,5348,0,2.0,99
1,2,307,0,2,2,5,0,2,2,1,1,2,1,1,0,41326,3440,0,2.0,18
1,2,307,0,1,2,7,0,2,2,2,1,2,1,1,0,41326,3928,0,2.0,14
2,3,266,0,2,6,7,0,1,1,2,1,2,1,1,0,41401,2450,0,1.0,59
1,4,307,0,2,5,0,0,2,1,1,1,3,1,1,0,41327,692,0,1.0,40
1,2,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,3440,0,2.0,22
1,10,228,228,3,2,7,0,2,1,1,1,2,1,2,0,41326,81,0,2.0,25
1,6,20,307,1,2,5,0,1,1,2,1,2,1,1,0,41326,1827,0,2.0,81
1,5,307,0,1,5,0,0,2,2,3,3,3,1,1,0,41326,300,0,4.0,144
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41336,4526,0,1.0,19
1,1,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41336,382,0,1.0,136
2,3,266,0,1,6,7,0,2,1,1,1,2,1,4,0,41401,4214,1,4.0,128
1,2,307,0,2,1,2,5,2,1,1,1,2,1,1,0,41326,3928,0,4.0,10
2,1,266,0,3,1,4,6,2,1,2,1,2,1,2,0,41401,1311,0,9.0,386
2,1,266,0,1,2,7,0,2,1,3,3,3,1,1,0,41401,4549,0,4.0,150
1,36,189,0,1,1,2,0,3,2,1,1,2,1,1,400,41327,692,0,1.0,5
2,1,265,0,2,1,7,0,1,2,2,1,2,2,1,50,41415,657,0,3.0,77
2,2,266,0,1,6,0,0,2,1,1,1,2,1,1,0,41401,4214,0,5.0,165
2,2,266,0,1,1,4,0,2,1,3,1,2,1,1,0,41326,1144,0,5.0,136
1,12,307,0,1,1,4,7,2,1,1,1,2,1,1,150,41327,692,0,1.0,1
2,7,265,0,2,3,0,0,2,2,1,1,3,1,1,0,41401,3079,0,2.0,51
1,12,307,0,2,1,2,4,2,1,1,1,1,1,1,0,41326,2409,0,8.0,59
1,48,147,0,2,7,0,0,1,1,3,3,2,1,1,0,41401,1942,0,1.0,27
1,12,213,0,1,7,0,0,2,2,1,1,1,1,1,0,41326,2217,0,5.0,13
1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,2290,1,5.0,74
1,3,307,0,2,5,0,0,2,3,1,1,2,1,1,0,41327,692,0,1.0,9
2,3,266,0,3,1,6,7,1,1,1,1,2,1,3,0,41401,5522,0,4.0,11
1,29,206,0,2,6,7,0,2,3,1,1,2,1,1,0,41401,3618,0,1.0,80
2,24,285,266,1,1,7,0,2,1,2,2,1,1,1,0,41401,4855,0,1.0,9
1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41326,2290,1,5.0,74
1,14,307,0,1,7,0,0,2,1,1,1,2,1,1,0,41326,1549,0,2.0,80
1,1,109,307,3,1,2,7,2,1,2,2,2,1,7,50,41401,4365,0,1.0,9
1,2,189,307,3,1,2,0,3,2,2,2,2,1,6,0,41326,4430,0,1.0,16
1,12,103,0,2,1,2,0,2,1,1,1,1,1,1,0,41401,5199,0,2.0,185
1,4,307,307,3,2,0,0,2,1,2,1,2,1,3,0,41327,1204,0,3.0,105
2,24,266,0,1,1,6,7,2,1,1,1,1,1,2,0,41327,4919,0,1.0,157
2,1,265,266,2,1,7,0,2,2,2,2,2,1,1,0,41326,1046,0,14.0,16
2,5,265,288,2,5,7,0,2,2,1,1,2,1,1,200,41401,2087,0,4.0,58
2,5,285,266,1,7,0,0,1,1,2,2,3,1,1,0,41330,4600,0,0.0,4
2,2,265,0,3,5,7,0,1,2,2,1,2,1,3,100,41401,1709,0,3.0,3
1,96,109,0,1,2,5,0,2,2,1,1,2,1,1,0,41326,1480,0,1.0,57
1,1,307,0,1,1,2,3,2,2,2,2,2,1,1,0,41326,1046,0,9.0,15
2,2,266,0,2,4,7,0,1,1,2,1,2,1,2,0,41326,3118,0,4.0,4
1,36,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,4038,1,20.0,201
1,7,307,0,3,1,2,4,2,2,2,2,2,1,2,0,41401,612,0,10.0,209
2,3,266,0,2,1,3,0,2,2,2,1,2,1,2,0,41326,4248,0,5.0,92
1,24,307,0,2,1,2,7,3,1,3,3,3,1,1,0,41326,2217,0,3.0,5
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41336,4526,0,1.0,19
1,2,307,0,2,3,0,0,2,1,2,1,2,1,1,50,41326,5171,0,1.0,38
1,1,307,0,2,3,7,0,2,1,2,2,2,1,1,0,41326,4700,0,4.0,52
1,2,307,0,2,1,2,0,3,1,1,1,2,1,1,0,41330,1962,0,5.0,28
1,24,187,0,2,1,7,0,3,2,1,1,2,1,1,0,41330,1962,0,5.0,8
1,36,69,0,2,3,0,0,1,3,3,3,3,1,1,0,41326,5424,0,3.0,15
2,8,299,0,1,1,2,7,2,1,2,2,1,1,1,0,41326,527,0,5.0,54
2,3,266,0,2,6,0,0,2,1,2,2,2,1,1,0,41401,4429,0,1.0,24
1,2,307,0,3,1,2,0,2,1,1,1,2,1,6,0,41401,1478,0,5.0,19
1,60,105,0,1,1,2,7,2,2,1,1,2,1,1,0,41327,2835,0,2.0,32
1,1,39,307,2,1,3,7,3,2,2,1,2,1,1,0,41401,2257,0,2.0,74
1,2,307,0,3,1,2,7,3,1,2,2,2,1,6,0,41326,3418,0,3.0,97
1,5,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,1597,0,5.0,79
2,3,243,0,2,2,0,0,1,1,2,1,2,1,1,0,41336,2642,0,4.0,119
1,2,307,0,2,1,2,5,2,1,1,1,2,1,1,0,41327,2835,0,1.0,38
2,7,261,250,2,2,7,0,2,2,1,1,2,1,1,0,41326,4207,0,5.0,48
2,1,266,0,1,4,7,0,3,1,2,1,2,1,1,0,41326,704,1,3.0,88
2,30,266,0,1,5,0,0,2,1,2,1,2,1,1,0,41326,5551,0,1.0,4
1,8,205,0,2,5,7,0,1,3,1,1,1,1,1,500,41327,692,0,1.0,4
2,8,266,0,1,1,7,0,1,1,1,1,1,1,1,50,41326,2217,0,3.0,20
1,6,195,0,2,1,7,0,1,3,1,1,2,1,1,0,41401,2680,0,1.0,1
1,0,307,0,3,1,2,0,2,1,2,2,3,1,6,0,41326,3757,0,1.0,29
1,10,307,0,1,1,4,7,3,2,1,1,2,1,1,0,41401,4746,2,7.0,108
2,12,266,0,2,1,7,0,4,1,1,1,1,1,1,0,41401,619,0,1.0,169
2,3,265,265,2,2,6,0,1,2,2,2,2,1,2,0,41336,1126,0,4.0,4
1,24,179,0,1,2,0,0,1,1,1,1,2,1,1,0,41401,1942,0,2.0,56
1,30,206,109,2,1,3,5,3,3,1,1,1,1,1,0,41401,5235,0,6.0,149
2,12,266,0,2,1,7,0,2,1,1,1,1,1,1,0,41327,3499,0,7.0,67
1,36,103,307,2,5,0,0,3,2,1,1,1,1,1,0,41401,2257,0,1.0,177
2,2,266,0,2,2,5,0,2,1,2,1,2,1,1,0,41401,2263,0,5.0,111
2,18,266,0,2,1,3,7,3,1,1,2,3,1,1,0,41401,3877,0,1.0,5
2,2,266,292,2,2,5,0,2,1,3,3,3,1,1,0,41326,3992,0,4.0,6
1,2,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41401,1373,0,6.0,81
2,3,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,5236,0,3.0,4
2,2,266,0,3,2,6,7,2,1,2,2,2,1,2,0,41401,305,0,5.0,70
2,2,243,265,3,1,4,7,2,2,2,2,2,1,5,0,41326,4915,0,3.0,23
2,2,266,0,1,4,5,0,3,2,2,2,3,1,2,0,41326,3809,0,4.0,29
2,2,266,0,3,2,6,7,2,1,2,2,2,1,2,0,41401,305,0,5.0,70
2,12,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41327,3499,0,5.0,58
2,4,265,285,2,4,7,0,2,2,2,1,2,1,1,0,41326,2634,0,1.0,107
1,1,109,0,3,2,3,7,2,1,2,2,3,1,6,50,41401,5279,0,1.0,11
1,12,179,0,1,1,0,0,1,2,1,1,2,1,1,200,41401,3387,0,2.0,31
2,5,265,265,2,1,2,5,1,2,2,2,2,1,1,0,41401,5510,0,8.0,35
2,5,266,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,2091,0,3.0,14
2,2,265,266,2,6,0,0,1,2,2,2,1,1,1,0,41326,2027,0,1.0,72
1,0,307,0,3,1,2,0,2,1,2,2,3,1,6,0,41326,3757,0,1.0,29
2,3,266,0,2,1,3,0,1,1,1,1,1,1,1,0,41327,692,0,1.0,37
2,3,266,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,3915,0,1.0,56
1,1,307,307,1,1,2,0,2,2,2,2,2,1,1,0,41336,1568,0,3.0,4
1,1,307,0,1,1,2,5,3,2,3,3,3,2,2,0,41326,920,0,5.0,36
1,5,307,0,2,2,0,0,2,1,1,1,3,1,1,0,41327,692,0,1.0,40
2,2,285,265,1,1,0,0,3,2,2,2,2,1,1,250,41401,390,0,6.0,17
1,6,307,141,1,2,3,5,2,2,2,1,2,1,1,0,41326,3928,0,5.0,33
2,12,243,292,1,6,7,0,2,1,2,1,2,2,1,0,41401,2193,0,2.0,52
1,6,307,0,2,1,2,0,2,1,3,3,3,1,1,0,41326,2217,0,4.0,8
2,14,266,0,2,6,7,0,2,2,1,1,2,1,1,0,41326,4438,0,10.0,6
1,1,173,0,3,1,2,7,2,1,2,2,2,1,3,200,41336,432,0,3.0,29
1,48,76,0,1,1,7,0,3,1,3,3,3,1,1,0,41327,2835,0,7.0,88
2,3,266,0,2,2,4,7,2,1,1,1,2,1,4,0,41401,4214,1,5.0,128
1,1,307,0,3,1,2,7,2,2,2,2,2,1,4,0,41327,3568,0,5.0,104
1,2,307,0,2,1,2,0,1,2,1,1,2,1,1,0,41330,780,0,2.0,12
1,2,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,3928,0,2.0,11
2,24,292,0,2,2,7,0,1,1,3,3,3,1,1,0,41326,2217,0,1.0,8
2,2,266,0,1,6,0,0,2,1,2,2,3,1,1,0,41326,1366,0,1.0,55
1,36,207,60,1,2,0,0,1,3,1,1,2,1,1,0,41326,1253,0,5.0,23
1,9,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,3440,0,2.0,10
1,36,141,19,1,2,0,0,2,1,1,1,2,1,1,0,41326,518,0,1.0,42
2,44,292,0,2,2,5,0,2,1,1,1,1,1,1,0,41326,5365,1,19.0,135
1,24,15,0,1,2,0,0,2,1,1,1,2,1,1,400,41327,2835,0,2.0,131
2,5,266,266,2,1,2,7,2,1,1,1,2,1,1,0,41332,3012,0,2.0,14
1,24,187,0,2,1,7,0,3,2,1,1,2,1,1,0,41330,1962,0,5.0,8
2,2,266,0,2,1,7,0,2,1,2,1,2,1,1,0,41336,2510,0,3.0,4
1,6,179,0,1,3,0,0,1,2,1,1,2,1,1,350,41401,5319,0,1.0,23
2,3,266,0,2,1,6,7,2,1,2,1,2,1,1,0,41326,5460,0,1.0,42
2,2,266,0,2,2,7,0,2,1,2,2,3,1,1,0,41326,5177,0,2.0,8
1,1,173,0,3,1,2,7,2,1,2,2,2,1,3,200,41336,432,0,3.0,29
1,24,205,0,2,2,5,7,2,2,3,3,3,1,1,0,41336,2370,0,0.0,25
1,2,307,0,2,7,0,0,2,2,1,3,2,1,1,0,41326,2587,0,1.0,50
1,24,21,205,2,1,7,0,1,2,1,1,1,1,1,300,41401,1104,0,2.0,6
1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,3928,0,4.0,14
2,3,285,285,2,1,6,7,2,3,2,2,2,1,1,0,41342,948,0,3.0,2
1,70,141,0,1,5,0,0,3,2,1,1,1,1,1,0,41326,92,0,2.0,30
2,2,265,0,1,3,5,0,2,2,2,2,2,1,1,0,41326,1698,0,5.0,78
2,3,266,0,1,3,7,0,3,1,2,2,2,1,1,0,41325,2564,0,4.0,155
1,48,20,0,1,1,2,7,2,1,1,1,2,1,1,150,41326,2321,0,2.0,292
1,12,307,203,1,2,7,0,1,2,1,1,1,1,1,150,41326,2217,0,1.0,16
2,16,266,285,2,4,0,0,1,3,1,1,1,1,1,180,41326,2217,0,1.0,16
