Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,description_wordcount,age_category
2,1,266,0,3,4,6,7,1,1,2,2,3,1,3,0,41332,0,3.0,11,0.0
1,8,307,0,2,1,2,7,2,1,2,2,2,1,1,0,41401,0,4.0,84,2.0
2,3,257,295,1,2,3,0,1,1,3,3,3,1,1,0,41401,0,1.0,7,0.0
1,2,307,0,1,2,7,0,2,1,2,2,2,1,4,0,41326,0,2.0,69,0.0
2,14,265,299,3,3,4,5,1,2,2,2,2,1,3,0,41326,0,3.0,91,1.0
2,6,266,0,3,1,0,0,2,1,2,2,3,1,6,0,41326,0,5.0,7,0.0
1,9,307,0,1,2,0,0,2,1,1,3,1,1,1,0,41401,0,1.0,27,2.0
1,84,307,0,1,1,2,0,1,1,1,1,2,1,1,0,41326,1,3.0,64,3.0
2,29,266,0,2,1,7,0,2,1,3,3,1,2,1,0,41342,0,1.0,9,1.0
2,7,266,0,2,1,7,0,2,1,1,1,1,1,1,0,41326,0,5.0,52,2.0
1,12,307,0,3,2,0,0,2,2,3,3,3,1,4,0,41401,0,5.0,366,2.0
2,12,266,0,3,1,4,7,3,1,1,1,1,1,5,0,41401,0,5.0,32,2.0
1,31,307,307,2,1,7,0,2,1,1,1,2,1,1,0,41401,0,1.0,17,1.0
2,12,266,266,1,3,7,0,2,1,1,1,1,1,2,0,41401,0,2.0,24,2.0
2,12,265,0,2,1,2,3,2,2,3,3,3,1,1,75,41326,0,2.0,44,2.0
2,17,265,0,2,1,4,7,2,2,1,1,2,1,1,70,41326,0,1.0,42,1.0
1,24,307,307,1,1,0,0,2,2,3,3,3,1,1,0,41326,0,1.0,108,1.0
2,12,266,0,2,1,7,0,2,1,2,1,1,1,1,30,41326,0,1.0,114,2.0
1,4,15,307,1,1,2,0,2,3,1,1,1,1,1,0,41330,0,3.0,3,0.0
1,48,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41326,0,4.0,109,1.0
1,1,307,307,3,1,2,5,2,2,2,1,3,1,5,0,41324,0,5.0,21,0.0
2,3,266,0,1,6,0,0,1,1,2,1,2,1,1,0,41401,0,5.0,38,0.0
1,36,109,0,1,3,5,0,3,2,1,1,2,1,1,500,41326,0,5.0,13,1.0
1,48,307,0,1,1,7,0,2,1,1,1,3,1,1,0,41326,0,2.0,15,1.0
2,4,266,0,1,7,0,0,1,1,2,2,2,1,1,0,41326,0,4.0,40,0.0
1,4,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41401,0,1.0,18,0.0
2,3,266,266,2,3,4,5,2,2,2,1,2,1,1,0,41401,0,0.0,15,0.0
2,2,265,0,1,6,7,0,1,2,2,2,2,1,1,0,41326,0,1.0,33,0.0
2,6,266,0,2,1,7,0,2,1,1,1,1,1,1,90,41326,0,5.0,770,0.0
1,11,307,141,3,1,2,5,2,1,3,3,3,1,5,0,41327,0,7.0,37,2.0
1,2,307,0,2,6,0,0,2,2,1,1,2,1,1,0,41401,0,4.0,27,0.0
1,3,307,0,1,2,3,0,1,1,1,1,3,1,1,210,41326,0,5.0,225,0.0
1,12,307,0,1,1,7,0,2,1,1,1,2,1,1,250,41326,0,3.0,27,2.0
2,2,266,0,1,5,0,0,1,1,2,2,2,1,1,50,41326,0,2.0,25,0.0
1,5,307,0,1,1,0,0,2,3,2,2,2,1,1,1,41330,0,1.0,8,0.0
2,34,283,0,3,1,5,7,2,2,2,2,2,1,4,0,41327,0,5.0,6,1.0
1,1,307,307,3,1,2,7,2,1,2,1,2,1,3,150,41326,0,4.0,52,0.0
2,12,242,242,1,1,6,7,2,2,3,3,3,1,1,0,41401,0,1.0,36,2.0
1,15,307,0,1,2,0,0,3,1,2,2,2,1,1,0,41326,0,2.0,47,1.0
1,123,20,0,2,1,4,7,2,1,1,1,1,1,1,0,41326,0,3.0,16,3.0
1,7,60,60,2,5,7,0,1,1,1,1,1,1,1,0,41332,0,3.0,32,2.0
1,1,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41401,0,5.0,90,0.0
1,84,58,0,1,2,3,7,2,3,1,1,1,1,1,0,41401,0,14.0,101,3.0
2,16,266,0,2,1,7,0,2,1,1,1,1,1,1,50,41326,0,13.0,189,1.0
1,30,205,169,1,7,0,0,2,2,1,1,1,1,1,500,41330,0,4.0,35,1.0
2,3,266,0,2,1,2,7,1,1,2,1,2,1,1,0,41326,0,3.0,11,0.0
2,24,266,0,2,7,0,0,2,1,1,1,1,1,1,100,41401,0,2.0,59,1.0
1,36,307,0,1,2,7,0,2,1,1,1,1,1,1,0,41401,0,5.0,93,1.0
1,4,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,5.0,12,0.0
1,3,307,0,1,5,0,0,2,1,1,1,2,1,1,50,41326,0,2.0,47,0.0
1,4,307,0,2,1,2,6,2,2,2,2,2,1,6,0,41326,0,5.0,25,0.0
2,12,306,0,2,1,7,0,2,2,1,1,1,1,1,0,41401,0,1.0,34,2.0
1,3,307,0,1,1,2,7,2,1,1,1,1,1,1,0,41326,0,6.0,102,0.0
2,11,266,266,2,1,4,7,2,1,1,1,1,1,1,0,41326,0,5.0,3,2.0
2,6,283,265,2,4,0,0,2,2,2,1,2,1,1,0,41326,0,8.0,46,0.0
1,36,307,0,1,1,3,7,3,1,3,3,3,1,4,0,41327,0,4.0,85,1.0
2,7,266,0,2,1,0,0,2,1,3,1,3,1,1,0,41401,0,10.0,22,2.0
1,12,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,0,3.0,37,2.0
2,2,266,0,2,7,0,0,2,1,2,2,2,1,1,0,41401,0,2.0,62,0.0
1,2,307,0,3,2,3,4,3,1,3,3,2,1,5,0,41401,0,3.0,53,0.0
2,16,264,0,1,6,0,0,3,3,1,1,3,1,1,0,41332,0,2.0,26,1.0
2,12,266,0,2,2,0,0,2,1,3,3,1,1,1,0,41336,0,2.0,12,2.0
1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,90,41326,0,1.0,18,0.0
2,7,265,0,2,2,7,0,2,2,2,1,2,1,1,0,41326,0,3.0,47,2.0
2,21,264,0,1,5,0,0,2,3,1,1,2,1,1,0,41326,0,3.0,3,1.0
1,1,307,0,3,5,7,0,1,2,2,2,2,1,2,0,41401,0,0.0,39,0.0
1,48,103,0,1,1,3,0,3,2,1,1,2,1,1,350,41401,0,2.0,64,1.0
2,14,299,0,1,3,0,0,2,1,3,3,1,1,1,0,41326,0,1.0,99,1.0
1,4,307,0,2,2,7,0,2,1,1,1,1,1,2,100,41326,0,2.0,37,0.0
2,12,266,0,2,1,2,6,1,1,1,1,1,1,1,0,41326,0,6.0,133,2.0
1,12,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0,2.0,35,2.0
1,5,307,307,3,1,2,7,2,2,1,1,1,1,15,0,41327,0,11.0,48,0.0
2,2,266,254,3,1,3,7,1,1,2,1,2,1,5,20,41401,0,5.0,53,0.0
1,4,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,0,5.0,115,0.0
1,2,307,0,2,1,2,7,1,1,1,1,2,1,1,0,41326,0,3.0,16,0.0
1,4,307,0,2,2,7,0,2,1,2,1,2,1,1,0,41326,0,0.0,98,0.0
2,8,266,0,1,4,7,0,2,1,2,2,2,1,1,20,41401,0,2.0,8,2.0
2,24,265,264,2,1,4,7,2,3,3,3,3,1,6,0,41326,0,4.0,5,1.0
1,12,307,0,3,2,0,0,2,2,3,3,3,1,4,0,41401,0,7.0,366,2.0
2,2,283,0,2,1,6,7,1,1,2,1,3,1,1,50,41401,0,2.0,23,0.0
1,3,307,307,3,1,7,0,2,1,2,2,2,1,3,0,41326,0,3.0,2,0.0
1,4,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41332,0,3.0,109,0.0
1,12,217,0,2,1,0,0,1,2,1,1,1,1,1,0,41335,0,1.0,151,2.0
1,10,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,8.0,63,2.0
1,1,307,0,2,1,2,7,2,1,2,2,2,1,6,0,41326,0,5.0,9,0.0
1,3,307,307,2,1,7,0,2,1,2,2,3,1,2,0,41326,0,2.0,17,0.0
1,120,141,0,2,5,0,0,3,1,1,2,1,2,1,0,41401,0,0.0,2,3.0
1,6,307,0,1,1,7,0,2,2,1,1,3,1,1,0,41401,0,1.0,12,0.0
2,3,243,0,3,6,0,0,2,2,2,2,2,1,3,0,41401,0,1.0,83,0.0
2,4,266,292,2,7,0,0,1,1,2,2,2,1,1,0,41401,0,2.0,19,0.0
1,6,307,141,2,2,0,0,2,1,2,2,2,1,1,100,41342,0,1.0,68,0.0
1,8,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41330,1,9.0,118,2.0
2,2,286,299,3,1,4,6,2,1,2,1,2,1,2,50,41401,0,4.0,24,0.0
2,21,265,0,3,1,2,7,2,1,1,1,2,1,8,0,41326,0,5.0,24,1.0
2,5,265,0,1,3,5,0,2,2,2,1,2,1,1,0,41330,0,1.0,25,0.0
2,7,266,0,2,3,4,7,2,1,3,3,3,1,1,0,41401,0,1.0,77,2.0
1,42,307,0,2,1,2,0,2,3,1,1,1,1,1,0,41330,0,2.0,94,1.0
2,7,266,266,2,7,0,0,2,1,1,1,1,1,1,0,41401,0,3.0,5,2.0
2,5,266,0,2,2,3,0,1,2,1,1,2,1,1,0,41401,0,3.0,63,0.0
1,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,1.0,59,0.0
2,1,266,0,3,1,4,7,1,1,2,2,2,1,3,0,41401,0,3.0,48,0.0
1,20,307,0,2,3,5,7,2,2,1,1,1,1,1,0,41325,0,2.0,153,1.0
1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,2.0,7,0.0
1,12,307,307,2,5,7,0,2,1,3,3,3,1,1,0,41332,0,5.0,9,2.0
1,12,307,0,1,4,0,0,2,1,1,1,1,1,1,300,41326,0,3.0,53,2.0
1,1,307,307,2,1,4,7,2,1,2,2,2,1,1,0,41326,0,1.0,39,0.0
1,15,307,307,2,7,0,0,2,1,1,1,1,1,1,0,41326,0,1.0,69,1.0
2,12,266,0,2,2,7,0,1,1,1,1,1,1,1,0,41401,0,5.0,26,2.0
1,4,307,307,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,3.0,14,0.0
1,1,307,0,2,1,5,7,2,1,2,2,2,1,6,0,41326,0,1.0,5,0.0
1,53,307,307,1,7,0,0,2,2,1,3,3,1,1,0,41326,0,1.0,24,1.0
2,120,264,266,2,1,2,7,3,3,3,3,3,1,2,50,41401,0,1.0,30,3.0
2,7,266,0,2,6,7,0,2,1,2,2,3,1,2,0,41326,0,3.0,44,2.0
1,1,307,0,3,2,6,7,2,1,2,2,2,1,6,0,41326,0,0.0,125,0.0
1,4,307,0,2,1,2,7,2,1,2,1,3,1,1,0,41326,0,2.0,32,0.0
1,84,307,0,2,1,0,0,2,2,1,1,1,1,1,0,41326,0,1.0,8,3.0
2,4,266,0,2,1,2,4,1,1,1,1,2,1,2,0,41326,0,8.0,94,0.0
1,1,307,0,2,1,2,7,2,1,2,2,2,1,5,10,41401,0,5.0,65,0.0
1,36,213,39,2,1,2,7,3,2,1,1,1,1,1,0,41326,0,14.0,63,1.0
2,5,266,0,2,5,0,0,2,1,1,1,1,1,1,0,41326,0,3.0,53,0.0
2,1,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41401,0,1.0,8,0.0
2,1,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41401,0,1.0,8,0.0
1,36,307,0,2,2,3,4,2,1,3,3,3,1,1,0,41401,0,2.0,29,1.0
1,1,307,0,1,2,3,0,2,1,2,2,2,1,1,0,41326,0,1.0,106,0.0
2,8,283,0,1,3,7,0,2,1,1,1,2,1,1,50,41326,0,5.0,67,2.0
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,0,1.0,21,0.0
1,2,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,0,1.0,2,0.0
1,24,307,0,2,1,2,0,2,2,1,1,1,1,1,0,41401,0,2.0,91,1.0
1,2,307,307,3,1,2,7,2,2,2,2,2,1,3,50,41326,0,9.0,40,0.0
1,1,307,307,2,1,0,0,2,2,1,1,2,1,1,0,41326,0,4.0,33,0.0
1,72,307,0,1,3,0,0,2,2,1,1,1,1,1,0,41326,0,2.0,12,1.0
1,5,307,307,1,4,0,0,3,1,1,1,1,1,1,50,41332,0,2.0,92,0.0
1,12,307,117,1,1,6,7,2,2,1,1,3,1,1,0,41401,0,2.0,53,2.0
1,4,307,0,2,2,0,0,3,2,3,3,2,1,1,0,41326,0,2.0,171,0.0
2,8,265,0,2,4,5,7,2,2,2,1,2,1,1,20,41401,0,4.0,94,2.0
2,5,266,0,1,1,2,0,1,1,1,1,2,1,2,0,41401,0,10.0,68,0.0
1,24,307,0,1,2,7,0,2,2,1,1,1,1,1,50,41327,0,5.0,60,1.0
1,18,307,117,2,1,3,5,2,1,1,1,1,1,1,0,41326,0,10.0,42,1.0
2,3,266,0,2,1,2,4,2,1,2,2,2,1,2,0,41326,0,3.0,23,0.0
2,2,265,0,3,4,7,0,1,2,2,2,2,1,5,0,41326,0,2.0,31,0.0
1,2,307,0,2,2,0,0,1,1,1,1,2,1,1,0,41326,0,0.0,30,0.0
2,1,300,0,3,2,7,0,1,2,3,3,3,1,4,0,41336,0,4.0,122,0.0
1,2,307,0,2,2,7,0,2,1,1,1,2,1,5,0,41326,0,5.0,49,0.0
2,3,266,0,3,1,5,7,1,1,2,2,2,1,3,0,41401,0,3.0,28,0.0
1,6,307,200,2,2,0,0,2,1,1,1,1,1,1,0,41401,0,2.0,37,0.0
2,12,266,0,1,1,0,0,2,2,3,3,2,2,1,0,41401,0,3.0,36,2.0
2,2,266,0,3,4,6,7,2,1,2,2,2,1,5,0,41326,0,3.0,51,0.0
1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,1.0,6,0.0
1,36,307,307,3,1,2,7,2,2,2,2,1,1,3,0,41401,0,6.0,114,1.0
2,9,292,292,2,1,5,7,2,2,2,2,2,1,1,200,41326,0,1.0,7,2.0
1,36,128,0,1,2,7,0,2,1,1,1,2,1,1,0,41336,0,3.0,74,1.0
2,16,266,0,1,1,7,0,2,1,1,1,1,1,2,500,41401,0,3.0,111,1.0
2,24,265,265,2,3,4,0,3,2,2,2,3,1,1,0,41401,0,4.0,1,1.0
2,11,266,266,3,1,3,7,2,2,1,1,1,1,6,0,41326,0,5.0,38,2.0
2,17,265,0,3,3,0,0,3,2,1,1,1,1,2,0,41401,0,5.0,161,1.0
1,15,307,0,2,1,0,0,1,1,1,1,2,1,1,0,41326,0,1.0,17,1.0
1,29,179,0,1,2,5,0,1,1,1,1,1,1,1,150,41327,0,1.0,62,1.0
1,13,307,103,1,1,2,0,2,1,1,1,1,1,1,1,41401,0,4.0,64,1.0
1,24,307,0,1,1,2,7,2,2,3,3,3,1,1,0,41326,0,1.0,9,1.0
2,24,266,0,2,2,4,7,2,1,1,1,1,1,8,0,41326,0,9.0,162,1.0
2,2,283,283,3,1,6,7,1,2,3,3,3,1,4,0,41326,0,4.0,10,0.0
1,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41326,0,5.0,17,0.0
2,12,266,265,3,2,3,7,2,1,2,1,1,1,2,0,41336,0,5.0,47,2.0
2,4,266,0,2,4,7,0,2,1,2,2,2,1,1,15,41401,0,3.0,66,0.0
1,7,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,1.0,40,2.0
2,4,268,0,3,4,7,0,1,1,2,2,2,1,4,0,41327,0,4.0,75,0.0
2,4,299,0,1,2,7,0,2,1,3,1,1,1,2,0,41401,0,5.0,50,0.0
2,3,265,0,3,2,0,0,2,2,2,1,2,1,2,0,41326,0,2.0,46,0.0
1,10,128,0,1,7,0,0,2,2,1,1,2,1,1,0,41326,0,0.0,34,2.0
2,2,264,0,1,1,0,0,1,2,2,1,2,1,1,80,41401,0,1.0,71,0.0
1,18,307,307,2,7,0,0,2,1,1,1,1,1,1,0,41326,0,2.0,46,1.0
1,6,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41401,0,3.0,8,0.0
1,12,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41327,0,4.0,101,2.0
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,1.0,23,0.0
1,12,307,0,1,5,7,0,2,2,1,1,3,1,1,0,41326,0,2.0,4,2.0
1,54,179,0,2,2,0,0,2,2,1,1,1,1,1,200,41401,0,8.0,23,1.0
1,3,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41326,0,2.0,24,0.0
2,1,266,266,2,1,0,0,2,2,2,2,2,1,1,0,41327,0,3.0,31,0.0
2,6,266,0,1,4,0,0,1,2,2,2,2,1,1,0,41326,0,3.0,25,0.0
2,36,266,0,2,1,6,7,2,3,1,1,3,1,1,300,41326,0,2.0,7,1.0
1,24,307,0,2,2,0,0,2,1,1,1,1,1,1,300,41326,0,3.0,71,1.0
2,13,265,0,2,1,2,7,3,2,1,1,2,1,1,0,41401,0,5.0,147,1.0
1,24,307,0,2,2,0,0,2,2,2,3,1,1,1,0,41336,0,5.0,63,1.0
2,7,264,285,2,1,6,0,2,3,3,3,3,1,1,250,41326,0,1.0,56,2.0
1,4,307,0,2,2,0,0,1,1,2,2,2,2,2,0,41326,0,4.0,70,0.0
1,24,307,0,2,1,2,5,2,1,1,1,1,1,1,0,41327,0,5.0,33,1.0
1,48,69,0,1,5,0,0,2,2,1,1,1,1,1,0,41326,0,5.0,40,1.0
2,12,266,0,2,4,6,7,2,1,1,1,1,1,1,100,41326,0,3.0,17,2.0
2,2,266,0,2,6,7,0,2,1,3,1,2,1,1,0,41332,0,2.0,56,0.0
1,84,26,0,2,1,2,0,3,2,1,1,1,2,1,600,41401,0,4.0,564,3.0
1,238,307,0,1,7,0,0,2,1,1,1,1,1,1,0,41327,0,10.0,29,3.0
2,24,266,266,2,6,7,0,3,1,1,1,1,1,1,0,41326,0,9.0,72,1.0
1,8,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41327,0,1.0,7,2.0
1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41330,0,1.0,24,0.0
2,0,266,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,2.0,20,0.0
1,48,307,0,2,1,2,0,3,1,1,1,2,1,1,0,41326,0,2.0,49,1.0
1,3,307,0,1,1,2,7,2,1,2,1,2,1,1,50,41332,0,2.0,44,0.0
1,2,307,0,2,1,7,0,2,2,3,3,3,1,1,0,41325,0,1.0,18,0.0
1,12,307,0,1,3,4,0,2,1,1,1,1,1,1,200,41326,1,10.0,41,2.0
1,12,307,76,2,1,7,0,3,1,1,2,1,1,1,0,41401,0,5.0,22,2.0
2,3,299,0,1,3,0,0,1,1,3,3,3,1,1,0,41326,0,1.0,26,0.0
2,2,265,0,2,1,5,7,1,2,3,3,3,1,4,0,41401,0,2.0,16,0.0
2,6,266,0,2,6,7,0,1,1,2,1,2,1,1,0,41326,0,1.0,37,0.0
2,48,299,0,3,2,3,4,2,2,1,1,1,1,2,0,41401,0,5.0,65,1.0
1,0,307,0,2,1,0,0,2,1,3,3,3,3,1,0,41401,0,1.0,2,0.0
2,2,299,0,3,1,6,0,2,1,1,1,2,1,2,0,41326,0,4.0,3,0.0
1,2,307,307,3,1,2,4,2,2,2,2,2,1,4,1,41326,0,5.0,43,0.0
1,3,307,307,2,2,0,0,2,1,1,1,1,1,1,200,41326,0,6.0,8,0.0
1,1,307,307,1,2,7,0,2,1,3,3,2,1,5,0,41401,0,2.0,9,0.0
1,24,307,0,2,5,0,0,2,2,1,1,1,1,20,0,41332,0,1.0,16,1.0
1,6,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,0,0.0,13,0.0
1,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41327,0,1.0,93,0.0
2,1,243,0,2,2,3,0,1,1,2,2,2,1,1,0,41345,0,1.0,5,0.0
2,24,266,299,2,1,2,6,2,1,1,1,1,1,1,160,41326,0,1.0,27,1.0
2,12,265,0,2,1,2,6,2,2,1,1,1,1,2,0,41401,0,4.0,29,2.0
1,24,307,0,2,2,0,0,3,1,1,1,1,1,1,50,41327,0,4.0,60,1.0
2,12,266,0,1,4,0,0,2,1,1,1,1,1,1,0,41401,0,4.0,33,2.0
1,144,307,0,1,2,0,0,3,2,3,3,3,1,1,0,41326,0,1.0,71,3.0
1,24,60,0,1,5,0,0,1,1,1,1,2,2,1,0,41326,0,2.0,53,1.0
1,5,307,0,1,2,7,0,2,1,2,1,1,1,4,50,41401,0,4.0,175,0.0
2,14,266,0,1,1,7,0,3,1,2,2,2,1,1,0,41401,0,2.0,10,1.0
2,12,270,270,2,1,0,0,2,2,1,2,1,1,1,0,41326,0,3.0,23,2.0
2,5,289,266,1,6,0,0,2,1,1,1,1,1,1,150,41326,0,3.0,8,0.0
1,42,307,0,2,1,2,0,1,1,1,1,1,1,1,0,41326,0,1.0,106,1.0
1,2,307,0,2,2,0,0,2,1,2,2,3,1,5,0,41332,0,5.0,24,0.0
1,6,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41326,0,5.0,99,0.0
1,2,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,1.0,21,0.0
2,1,266,0,3,2,4,7,2,2,1,1,2,1,20,0,41401,0,5.0,24,0.0
2,7,266,285,2,3,6,7,2,2,2,3,1,1,1,0,41326,0,2.0,38,2.0
1,7,307,0,2,2,6,7,1,1,1,1,1,1,3,100,41401,0,4.0,92,2.0
1,12,307,0,1,2,3,5,2,1,2,2,2,1,1,0,41326,0,5.0,6,2.0
1,6,307,307,1,2,4,0,2,2,1,1,1,1,2,0,41326,0,5.0,60,0.0
1,48,307,0,2,7,0,0,2,2,1,1,1,1,1,0,41336,0,0.0,3,1.0
2,2,265,0,1,4,7,0,2,2,2,1,2,1,1,0,41401,0,4.0,10,0.0
1,12,218,307,1,2,7,0,2,1,2,2,2,1,1,0,41326,0,1.0,58,2.0
1,18,307,307,3,2,0,0,2,2,1,1,1,1,2,0,41401,0,5.0,105,1.0
1,7,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41326,0,1.0,9,2.0
2,72,300,251,1,2,3,4,2,2,3,3,3,1,1,0,41401,0,1.0,108,1.0
1,12,307,0,1,1,2,7,2,2,3,3,3,1,1,0,41326,0,6.0,139,2.0
1,6,307,0,2,5,7,0,2,2,1,1,2,1,1,0,41326,0,1.0,117,0.0
1,5,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,0,1.0,18,0.0
2,1,266,0,2,1,7,0,1,1,3,3,3,1,1,10,41326,0,8.0,64,0.0
2,2,288,0,2,6,7,0,2,1,2,2,2,1,3,0,41326,0,1.0,23,0.0
2,1,265,0,2,1,7,0,1,2,2,1,2,1,1,0,41335,0,10.0,57,0.0
1,12,307,0,1,3,5,0,2,2,2,2,2,1,1,0,41401,0,10.0,97,2.0
2,4,266,0,1,1,7,0,1,1,1,1,2,1,2,0,41324,0,1.0,50,0.0
2,72,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,10.0,329,1.0
1,4,307,0,3,2,0,0,2,2,1,1,1,1,3,0,41326,0,3.0,59,0.0
2,24,243,243,3,2,7,0,2,2,2,1,3,1,4,0,41401,0,4.0,50,1.0
2,1,266,0,3,1,6,7,2,1,3,3,3,1,11,0,41401,0,5.0,47,0.0
2,6,243,266,1,1,2,7,1,2,3,1,2,1,1,0,41326,0,1.0,9,0.0
1,48,307,0,2,5,7,0,2,1,1,1,1,1,1,100,41326,0,3.0,31,1.0
2,12,266,0,1,1,2,0,3,1,1,1,2,1,1,0,41401,0,3.0,13,2.0
1,2,307,0,2,2,5,0,2,2,2,2,2,1,3,0,41326,0,4.0,16,0.0
1,2,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41401,0,1.0,8,0.0
1,12,307,0,1,2,7,0,3,1,1,1,1,1,1,0,41326,0,2.0,70,2.0
1,5,307,0,2,1,0,0,2,1,2,2,1,1,1,0,41336,0,1.0,13,0.0
1,50,307,307,2,5,7,0,2,2,2,2,2,1,1,0,41326,0,4.0,31,1.0
2,3,266,0,2,1,7,0,1,1,3,3,3,1,1,0,41401,0,3.0,62,0.0
2,12,266,0,1,1,6,7,3,1,2,1,1,1,1,0,41401,0,3.0,100,2.0
1,23,307,307,2,2,0,0,3,2,1,1,1,1,1,0,41326,0,2.0,61,1.0
2,5,266,0,2,1,0,0,2,1,1,1,1,1,1,150,41326,2,13.0,97,0.0
1,2,307,307,2,1,2,0,2,1,1,1,3,1,2,0,41326,0,9.0,134,0.0
1,3,307,0,2,4,5,0,2,1,1,1,2,1,1,100,41327,0,1.0,13,0.0
1,2,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,0,3.0,116,0.0
1,36,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,10.0,86,1.0
1,36,307,0,1,1,7,0,2,1,1,1,2,2,1,0,41401,0,1.0,32,1.0
1,60,307,0,2,2,5,0,2,1,2,2,1,1,1,0,41326,0,2.0,94,1.0
1,120,307,307,2,2,0,0,2,2,2,2,1,1,1,0,41324,0,1.0,51,3.0
1,12,205,0,2,1,7,0,1,3,1,1,2,1,1,650,41326,0,2.0,69,2.0
2,11,266,0,2,2,4,6,2,1,1,1,1,1,1,100,41401,0,1.0,56,2.0
1,5,307,0,1,5,0,0,2,1,1,1,2,1,1,350,41336,0,2.0,109,0.0
1,1,307,307,3,1,0,0,2,2,3,3,2,1,9,0,41326,0,4.0,42,0.0
2,12,266,0,3,1,5,7,2,2,1,1,1,1,4,0,41326,0,4.0,40,2.0
1,24,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,3.0,31,1.0
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,1,4.0,72,0.0
2,12,266,265,2,1,2,5,2,2,2,2,1,1,2,0,41401,0,1.0,125,2.0
2,3,266,0,1,4,7,0,2,1,2,1,2,1,1,0,41326,0,4.0,25,0.0
1,2,307,307,1,1,7,0,2,1,1,2,2,1,2,0,41332,0,3.0,44,0.0
1,3,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,0,1.0,9,0.0
2,8,292,299,2,2,6,0,1,1,3,3,3,1,1,0,41401,0,2.0,23,2.0
2,7,266,266,2,6,7,0,2,1,1,1,1,1,1,0,41326,0,9.0,3,2.0
1,14,307,0,2,2,3,0,2,1,1,1,1,1,1,0,41326,0,5.0,70,1.0
1,3,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,3.0,50,0.0
1,17,307,0,2,5,0,0,3,2,1,1,3,1,1,100,41327,0,2.0,48,1.0
1,24,307,307,2,2,3,7,2,2,1,1,1,1,1,0,41326,1,12.0,40,1.0
1,4,307,0,2,1,2,7,2,2,1,1,2,1,4,0,41330,0,4.0,46,0.0
1,4,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,0,5.0,181,0.0
2,3,299,265,2,1,2,5,2,2,2,1,2,1,1,0,41326,0,0.0,36,0.0
2,12,265,0,2,2,7,0,2,2,3,1,3,1,2,0,41326,0,4.0,4,2.0
1,1,307,0,2,5,7,0,1,1,3,3,3,1,1,0,41326,0,5.0,47,0.0
2,11,306,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,7.0,77,2.0
1,6,307,0,3,1,0,0,2,2,2,2,2,1,4,0,41326,0,2.0,28,0.0
1,0,307,307,3,1,2,0,2,1,2,2,1,1,6,0,41327,0,4.0,67,0.0
2,12,266,243,3,1,4,7,2,1,1,1,1,1,2,0,41336,0,4.0,80,2.0
